stockcode,quantity,invoicedate,unitprice,customerid,country
20728,10,2025-03-01 11:29:00,1.65,16218.0,United Kingdom
20727,10,2025-03-01 11:29:00,1.65,16218.0,United Kingdom
22296,24,2025-03-01 11:29:00,1.65,16218.0,United Kingdom
20914,128,2025-03-01 11:32:00,2.55,14045.0,United Kingdom
85123A,8,2025-03-01 11:33:00,2.55,17850.0,United Kingdom
71053,8,2025-03-01 11:33:00,3.39,17850.0,United Kingdom
84406B,8,2025-03-01 11:33:00,2.75,17850.0,United Kingdom
20679,6,2025-03-01 11:33:00,4.95,17850.0,United Kingdom
37370,6,2025-03-01 11:33:00,1.06,17850.0,United Kingdom
21871,6,2025-03-01 11:33:00,1.06,17850.0,United Kingdom
21071,6,2025-03-01 11:33:00,1.06,17850.0,United Kingdom
21068,6,2025-03-01 11:33:00,1.06,17850.0,United Kingdom
82483,4,2025-03-01 11:33:00,4.95,17850.0,United Kingdom
82486,4,2025-03-01 11:33:00,6.95,17850.0,United Kingdom
82482,6,2025-03-01 11:33:00,2.1,17850.0,United Kingdom
82494L,6,2025-03-01 11:33:00,2.55,17850.0,United Kingdom
84029G,6,2025-03-01 11:33:00,3.39,17850.0,United Kingdom
84029E,6,2025-03-01 11:33:00,3.39,17850.0,United Kingdom
22752,2,2025-03-01 11:33:00,7.65,17850.0,United Kingdom
22803,2,2025-03-01 11:33:00,35.75,17850.0,United Kingdom
21730,6,2025-03-01 11:33:00,4.25,17850.0,United Kingdom
22632,6,2025-03-01 11:34:00,1.85,17850.0,United Kingdom
22633,6,2025-03-01 11:34:00,1.85,17850.0,United Kingdom
22537,24,2025-03-01 11:41:00,0.42,14307.0,United Kingdom
22533,24,2025-03-01 11:41:00,0.42,14307.0,United Kingdom
20982,12,2025-03-01 11:41:00,0.85,14307.0,United Kingdom
21832,12,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
21915,12,2025-03-01 11:41:00,1.25,14307.0,United Kingdom
21914,12,2025-03-01 11:41:00,1.25,14307.0,United Kingdom
21544,12,2025-03-01 11:41:00,0.85,14307.0,United Kingdom
22813,12,2025-03-01 11:41:00,1.95,14307.0,United Kingdom
22114,4,2025-03-01 11:41:00,3.95,14307.0,United Kingdom
84029E,4,2025-03-01 11:41:00,3.75,14307.0,United Kingdom
21479,4,2025-03-01 11:41:00,3.75,14307.0,United Kingdom
22964,6,2025-03-01 11:41:00,2.1,14307.0,United Kingdom
84375,12,2025-03-01 11:41:00,2.1,14307.0,United Kingdom
22418,24,2025-03-01 11:41:00,0.85,14307.0,United Kingdom
22178,12,2025-03-01 11:41:00,1.25,14307.0,United Kingdom
84970L,12,2025-03-01 11:41:00,0.95,14307.0,United Kingdom
21733,6,2025-03-01 11:41:00,2.95,14307.0,United Kingdom
22465,12,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
84949,6,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
20685,2,2025-03-01 11:41:00,7.95,14307.0,United Kingdom
48194,2,2025-03-01 11:41:00,7.95,14307.0,United Kingdom
22488,12,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
22219,12,2025-03-01 11:41:00,0.85,14307.0,United Kingdom
84879,8,2025-03-01 11:41:00,1.69,14307.0,United Kingdom
21754,3,2025-03-01 11:41:00,5.95,14307.0,United Kingdom
21755,3,2025-03-01 11:41:00,5.95,14307.0,United Kingdom
22766,8,2025-03-01 11:41:00,2.95,14307.0,United Kingdom
22610,36,2025-03-01 11:41:00,0.85,14307.0,United Kingdom
22716,12,2025-03-01 11:41:00,0.42,14307.0,United Kingdom
22706,25,2025-03-01 11:41:00,0.42,14307.0,United Kingdom
22371,4,2025-03-01 11:41:00,4.25,14307.0,United Kingdom
85014B,3,2025-03-01 11:41:00,5.95,14307.0,United Kingdom
85014A,3,2025-03-01 11:41:00,5.95,14307.0,United Kingdom
84997B,6,2025-03-01 11:41:00,3.75,14307.0,United Kingdom
21212,24,2025-03-01 11:41:00,0.55,14307.0,United Kingdom
21210,12,2025-03-01 11:41:00,1.45,14307.0,United Kingdom
22914,3,2025-03-01 11:41:00,4.95,14307.0,United Kingdom
22553,12,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
16237,30,2025-03-01 11:41:00,0.21,14307.0,United Kingdom
22714,12,2025-03-01 11:41:00,0.42,14307.0,United Kingdom
22812,12,2025-03-01 11:41:00,1.95,14307.0,United Kingdom
84347,6,2025-03-01 11:41:00,2.55,14307.0,United Kingdom
21587,12,2025-03-01 11:41:00,2.55,14307.0,United Kingdom
22736,10,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
22492,36,2025-03-01 11:41:00,0.65,14307.0,United Kingdom
22620,12,2025-03-01 11:41:00,1.25,14307.0,United Kingdom
22619,4,2025-03-01 11:41:00,3.75,14307.0,United Kingdom
21705,12,2025-03-01 11:41:00,1.65,14307.0,United Kingdom
90199C,3,2025-03-01 11:45:00,6.35,17908.0,United Kingdom
21479,1,2025-03-01 11:45:00,3.75,17908.0,United Kingdom
22111,1,2025-03-01 11:45:00,4.95,17908.0,United Kingdom
22785,1,2025-03-01 11:45:00,6.75,17908.0,United Kingdom
22975,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
22972,1,2025-03-01 11:45:00,1.65,17908.0,United Kingdom
22866,1,2025-03-01 11:45:00,2.1,17908.0,United Kingdom
22568,1,2025-03-01 11:45:00,3.75,17908.0,United Kingdom
85116,1,2025-03-01 11:45:00,2.1,17908.0,United Kingdom
22664,1,2025-03-01 11:45:00,2.1,17908.0,United Kingdom
21609,1,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
21866,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
20669,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
90129F,1,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
90210B,1,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
90199C,1,2025-03-01 11:45:00,6.35,17908.0,United Kingdom
21955,1,2025-03-01 11:45:00,7.95,17908.0,United Kingdom
72802C,1,2025-03-01 11:45:00,4.25,17908.0,United Kingdom
22109,1,2025-03-01 11:45:00,3.75,17908.0,United Kingdom
85116,5,2025-03-01 11:45:00,2.1,17908.0,United Kingdom
22531,1,2025-03-01 11:45:00,0.42,17908.0,United Kingdom
21811,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
22183,1,2025-03-01 11:45:00,6.75,17908.0,United Kingdom
21678,6,2025-03-01 11:45:00,0.85,17908.0,United Kingdom
21676,6,2025-03-01 11:45:00,0.85,17908.0,United Kingdom
84625A,1,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
84625C,3,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
21931,2,2025-03-01 11:45:00,1.95,17908.0,United Kingdom
85169B,12,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
16238,28,2025-03-01 11:45:00,0.21,17908.0,United Kingdom
20668,24,2025-03-01 11:45:00,0.12,17908.0,United Kingdom
84906,1,2025-03-01 11:45:00,5.95,17908.0,United Kingdom
21867,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
22075,1,2025-03-01 11:45:00,1.65,17908.0,United Kingdom
21866,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
21326,12,2025-03-01 11:45:00,0.65,17908.0,United Kingdom
21065,1,2025-03-01 11:45:00,5.95,17908.0,United Kingdom
22074,1,2025-03-01 11:45:00,1.65,17908.0,United Kingdom
22900,1,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
20713,1,2025-03-01 11:45:00,1.95,17908.0,United Kingdom
20966,2,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
21116,1,2025-03-01 11:45:00,4.95,17908.0,United Kingdom
90199C,2,2025-03-01 11:45:00,6.35,17908.0,United Kingdom
22633,1,2025-03-01 11:45:00,2.1,17908.0,United Kingdom
22866,1,2025-03-01 11:45:00,2.1,17908.0,United Kingdom
22198,1,2025-03-01 11:45:00,1.65,17908.0,United Kingdom
21824,3,2025-03-01 11:45:00,1.45,17908.0,United Kingdom
21823,3,2025-03-01 11:45:00,1.45,17908.0,United Kingdom
22153,6,2025-03-01 11:45:00,0.42,17908.0,United Kingdom
22197,2,2025-03-01 11:45:00,0.85,17908.0,United Kingdom
85099B,2,2025-03-01 11:45:00,1.95,17908.0,United Kingdom
85099F,1,2025-03-01 11:45:00,1.95,17908.0,United Kingdom
20717,1,2025-03-01 11:45:00,1.25,17908.0,United Kingdom
20723,1,2025-03-01 11:45:00,0.85,17908.0,United Kingdom
22900,1,2025-03-01 11:45:00,2.95,17908.0,United Kingdom
21980,12,2025-03-01 11:45:00,0.29,17908.0,United Kingdom
22111,1,2025-03-01 11:45:00,4.95,17908.0,United Kingdom
22112,1,2025-03-01 11:45:00,4.95,17908.0,United Kingdom
20728,3,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22382,3,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22326,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22662,4,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22383,3,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
20727,3,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22328,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22327,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22630,1,2025-03-01 11:49:00,1.95,17920.0,United Kingdom
22629,1,2025-03-01 11:49:00,1.95,17920.0,United Kingdom
21245,1,2025-03-01 11:49:00,1.69,17920.0,United Kingdom
21244,1,2025-03-01 11:49:00,1.69,17920.0,United Kingdom
21242,1,2025-03-01 11:49:00,1.69,17920.0,United Kingdom
21243,1,2025-03-01 11:49:00,1.69,17920.0,United Kingdom
22327,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22273,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22940,3,2025-03-01 11:49:00,4.25,17920.0,United Kingdom
22652,5,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22759,1,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
21880,10,2025-03-01 11:49:00,0.65,17920.0,United Kingdom
21738,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22077,1,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
85049E,3,2025-03-01 11:49:00,1.25,17920.0,United Kingdom
22961,24,2025-03-01 11:49:00,1.45,17920.0,United Kingdom
21448,2,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22837,3,2025-03-01 11:49:00,4.65,17920.0,United Kingdom
22749,2,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
22940,1,2025-03-01 11:49:00,4.25,17920.0,United Kingdom
22749,1,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
22077,2,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
21738,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
85049E,1,2025-03-01 11:49:00,1.25,17920.0,United Kingdom
22243,6,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22141,1,2025-03-01 11:49:00,2.1,17920.0,United Kingdom
22144,2,2025-03-01 11:49:00,2.1,17920.0,United Kingdom
22243,3,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22077,7,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
21448,1,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22759,5,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22242,5,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
85049E,12,2025-03-01 11:49:00,1.25,17920.0,United Kingdom
21731,5,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22243,1,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
21739,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
21738,5,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22271,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22273,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22274,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22749,1,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
22751,2,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
21034,1,2025-03-01 11:49:00,0.95,17920.0,United Kingdom
22273,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22568,3,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
22141,1,2025-03-01 11:49:00,2.1,17920.0,United Kingdom
22144,1,2025-03-01 11:49:00,2.1,17920.0,United Kingdom
22570,3,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
22569,2,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
21448,1,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22086,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
22569,2,2025-03-01 11:49:00,3.75,17920.0,United Kingdom
21448,2,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22968,4,2025-03-01 11:49:00,9.95,17920.0,United Kingdom
22902,7,2025-03-01 11:49:00,2.1,17920.0,United Kingdom
21448,2,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
22902,7,2025-03-01 11:49:00,2.1,17920.0,United Kingdom
21710,1,2025-03-01 11:49:00,4.95,17920.0,United Kingdom
21708,1,2025-03-01 11:49:00,4.95,17920.0,United Kingdom
21711,1,2025-03-01 11:49:00,4.95,17920.0,United Kingdom
22179,2,2025-03-01 11:49:00,6.75,17920.0,United Kingdom
22197,5,2025-03-01 11:49:00,0.85,17920.0,United Kingdom
22900,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
21706,1,2025-03-01 11:49:00,4.95,17920.0,United Kingdom
22468,2,2025-03-01 11:49:00,6.75,17920.0,United Kingdom
20725,1,2025-03-01 11:49:00,1.65,17920.0,United Kingdom
85184C,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
21708,1,2025-03-01 11:49:00,4.95,17920.0,United Kingdom
22900,2,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
21706,1,2025-03-01 11:49:00,4.95,17920.0,United Kingdom
22988,6,2025-03-01 11:49:00,1.25,17920.0,United Kingdom
85184C,1,2025-03-01 11:49:00,2.95,17920.0,United Kingdom
20750,1,2025-03-01 11:49:00,7.95,17920.0,United Kingdom
22139,56,2025-03-01 11:52:00,0.0,,United Kingdom
22952,10,2025-03-01 11:57:00,0.55,12838.0,United Kingdom
22910,5,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
22739,3,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22738,3,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22736,3,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22909,5,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
35591T,2,2025-03-01 11:57:00,1.25,12838.0,United Kingdom
22186,5,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
22695,3,2025-03-01 11:57:00,1.45,12838.0,United Kingdom
22470,1,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
22580,1,2025-03-01 11:57:00,5.95,12838.0,United Kingdom
22469,5,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22147,4,2025-03-01 11:57:00,1.45,12838.0,United Kingdom
22130,6,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
21791,3,2025-03-01 11:57:00,1.25,12838.0,United Kingdom
22694,5,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
21790,3,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22149,4,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
22900,3,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
22961,3,2025-03-01 11:57:00,1.45,12838.0,United Kingdom
22321,12,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22594,5,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22593,4,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22595,6,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
21986,12,2025-03-01 11:57:00,0.29,12838.0,United Kingdom
22750,2,2025-03-01 11:57:00,3.75,12838.0,United Kingdom
22616,12,2025-03-01 11:57:00,0.29,12838.0,United Kingdom
22775,1,2025-03-01 11:57:00,1.25,12838.0,United Kingdom
22899,2,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
22367,3,2025-03-01 11:57:00,1.95,12838.0,United Kingdom
22942,3,2025-03-01 11:57:00,8.5,12838.0,United Kingdom
22941,3,2025-03-01 11:57:00,8.5,12838.0,United Kingdom
22086,6,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
22940,2,2025-03-01 11:57:00,4.25,12838.0,United Kingdom
21212,2,2025-03-01 11:57:00,0.55,12838.0,United Kingdom
21976,2,2025-03-01 11:57:00,0.55,12838.0,United Kingdom
22951,2,2025-03-01 11:57:00,0.55,12838.0,United Kingdom
21977,3,2025-03-01 11:57:00,0.55,12838.0,United Kingdom
22834,3,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
22867,3,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
22865,3,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
22632,3,2025-03-01 11:57:00,2.1,12838.0,United Kingdom
21916,2,2025-03-01 11:57:00,0.42,12838.0,United Kingdom
22587,4,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22566,3,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22565,3,2025-03-01 11:57:00,0.85,12838.0,United Kingdom
22472,2,2025-03-01 11:57:00,4.95,12838.0,United Kingdom
22557,3,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22551,3,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22554,3,2025-03-01 11:57:00,1.65,12838.0,United Kingdom
22534,3,2025-03-01 11:57:00,0.42,12838.0,United Kingdom
22531,3,2025-03-01 11:57:00,0.42,12838.0,United Kingdom
22529,3,2025-03-01 11:57:00,0.42,12838.0,United Kingdom
22530,3,2025-03-01 11:57:00,0.42,12838.0,United Kingdom
84032B,3,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
22837,3,2025-03-01 11:57:00,4.65,12838.0,United Kingdom
85049H,2,2025-03-01 11:57:00,1.25,12838.0,United Kingdom
22749,2,2025-03-01 11:57:00,3.75,12838.0,United Kingdom
22807,12,2025-03-01 11:57:00,2.95,12838.0,United Kingdom
21494,12,2025-03-01 11:58:00,1.25,13255.0,United Kingdom
21915,72,2025-03-01 11:58:00,1.25,13255.0,United Kingdom
22938,12,2025-03-01 11:58:00,1.95,13255.0,United Kingdom
22768,4,2025-03-01 11:58:00,9.95,13255.0,United Kingdom
22767,4,2025-03-01 11:58:00,9.95,13255.0,United Kingdom
82494L,6,2025-03-01 11:58:00,2.95,13255.0,United Kingdom
21889,12,2025-03-01 12:03:00,1.25,16583.0,United Kingdom
21892,12,2025-03-01 12:03:00,1.25,16583.0,United Kingdom
21891,12,2025-03-01 12:03:00,1.25,16583.0,United Kingdom
21890,6,2025-03-01 12:03:00,2.95,16583.0,United Kingdom
21718,12,2025-03-01 12:03:00,1.25,16583.0,United Kingdom
21716,8,2025-03-01 12:03:00,2.55,16583.0,United Kingdom
21715,8,2025-03-01 12:03:00,2.55,16583.0,United Kingdom
22113,4,2025-03-01 12:03:00,3.75,16583.0,United Kingdom
22111,3,2025-03-01 12:03:00,4.95,16583.0,United Kingdom
22110,6,2025-03-01 12:03:00,2.55,16583.0,United Kingdom
22358,6,2025-03-01 12:03:00,2.95,16583.0,United Kingdom
22357,4,2025-03-01 12:03:00,4.25,16583.0,United Kingdom
22115,6,2025-03-01 12:03:00,2.95,16583.0,United Kingdom
22969,12,2025-03-01 12:03:00,1.45,16583.0,United Kingdom
22619,4,2025-03-01 12:08:00,3.75,18085.0,United Kingdom
21481,6,2025-03-01 12:08:00,2.95,18085.0,United Kingdom
22632,12,2025-03-01 12:08:00,2.1,18085.0,United Kingdom
22837,8,2025-03-01 12:08:00,4.65,18085.0,United Kingdom
21479,8,2025-03-01 12:08:00,3.75,18085.0,United Kingdom
21485,8,2025-03-01 12:08:00,4.95,18085.0,United Kingdom
84029E,8,2025-03-01 12:08:00,3.75,18085.0,United Kingdom
22111,16,2025-03-01 12:08:00,4.95,18085.0,United Kingdom
22113,8,2025-03-01 12:08:00,3.75,18085.0,United Kingdom
22837,8,2025-03-01 12:08:00,4.65,13758.0,United Kingdom
22585,12,2025-03-01 12:08:00,1.25,13758.0,United Kingdom
79321,8,2025-03-01 12:08:00,4.95,13758.0,United Kingdom
22637,12,2025-03-01 12:08:00,2.55,13758.0,United Kingdom
21556,6,2025-03-01 12:08:00,2.55,13758.0,United Kingdom
22646,12,2025-03-01 12:08:00,1.45,13758.0,United Kingdom
22644,12,2025-03-01 12:08:00,1.45,13758.0,United Kingdom
22645,12,2025-03-01 12:08:00,1.45,13758.0,United Kingdom
22650,12,2025-03-01 12:08:00,1.45,13758.0,United Kingdom
22508,8,2025-03-01 12:08:00,3.75,13758.0,United Kingdom
21411,3,2025-03-01 12:08:00,4.25,13758.0,United Kingdom
22511,4,2025-03-01 12:08:00,3.75,13758.0,United Kingdom
22451,6,2025-03-01 12:08:00,3.35,13758.0,United Kingdom
22449,6,2025-03-01 12:08:00,3.35,13758.0,United Kingdom
22768,2,2025-03-01 12:08:00,9.95,13758.0,United Kingdom
22829,2,2025-03-01 12:08:00,9.95,13758.0,United Kingdom
22961,12,2025-03-01 12:08:00,1.45,13758.0,United Kingdom
21154,200,2025-03-01 12:12:00,1.06,13694.0,United Kingdom
22189,72,2025-03-01 12:12:00,3.39,13694.0,United Kingdom
17021,600,2025-03-01 12:12:00,0.24,13694.0,United Kingdom
22059,48,2025-03-01 12:12:00,1.25,13694.0,United Kingdom
22188,36,2025-03-01 12:12:00,3.39,13694.0,United Kingdom
84678,48,2025-03-01 12:12:00,1.25,13694.0,United Kingdom
85172,32,2025-03-01 12:15:00,0.42,15983.0,United Kingdom
22142,2,2025-03-01 12:15:00,1.45,15983.0,United Kingdom
22144,2,2025-03-01 12:15:00,2.1,15983.0,United Kingdom
21591,6,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
22480,12,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
22294,48,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
21156,1,2025-03-01 12:15:00,1.95,15983.0,United Kingdom
10133,5,2025-03-01 12:15:00,0.85,15983.0,United Kingdom
72800E,6,2025-03-01 12:15:00,2.55,15983.0,United Kingdom
22294,24,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
84836,12,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
20774,2,2025-03-01 12:15:00,1.65,15983.0,United Kingdom
20773,2,2025-03-01 12:15:00,1.65,15983.0,United Kingdom
20777,2,2025-03-01 12:15:00,1.65,15983.0,United Kingdom
16016,10,2025-03-01 12:15:00,0.85,15983.0,United Kingdom
16014,10,2025-03-01 12:15:00,0.42,15983.0,United Kingdom
21890,2,2025-03-01 12:15:00,2.95,15983.0,United Kingdom
21891,2,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
22619,8,2025-03-01 12:15:00,3.75,15983.0,United Kingdom
22620,6,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
84347,12,2025-03-01 12:15:00,2.55,15983.0,United Kingdom
85169B,24,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
21156,3,2025-03-01 12:15:00,1.95,15983.0,United Kingdom
21651,6,2025-03-01 12:15:00,1.65,15983.0,United Kingdom
21651,6,2025-03-01 12:15:00,1.65,15983.0,United Kingdom
84625C,10,2025-03-01 12:15:00,2.95,15983.0,United Kingdom
22618,2,2025-03-01 12:15:00,9.95,15983.0,United Kingdom
21586,4,2025-03-01 12:15:00,2.55,15983.0,United Kingdom
21587,4,2025-03-01 12:15:00,2.55,15983.0,United Kingdom
22152,24,2025-03-01 12:15:00,0.42,15983.0,United Kingdom
85172,16,2025-03-01 12:15:00,0.42,15983.0,United Kingdom
84754,24,2025-03-01 12:15:00,1.25,15983.0,United Kingdom
22670,12,2025-03-01 12:22:00,1.25,14849.0,United Kingdom
21586,12,2025-03-01 12:22:00,2.55,14849.0,United Kingdom
84992,24,2025-03-01 12:22:00,0.55,14849.0,United Kingdom
84879,24,2025-03-01 12:22:00,1.69,14849.0,United Kingdom
84849B,12,2025-03-01 12:22:00,1.69,14849.0,United Kingdom
22927,2,2025-03-01 12:22:00,5.95,14849.0,United Kingdom
22926,4,2025-03-01 12:22:00,5.95,14849.0,United Kingdom
22925,2,2025-03-01 12:22:00,5.95,14849.0,United Kingdom
21977,24,2025-03-01 12:22:00,0.55,14849.0,United Kingdom
21485,6,2025-03-01 12:22:00,4.95,14849.0,United Kingdom
21484,8,2025-03-01 12:22:00,3.45,14849.0,United Kingdom
21259,2,2025-03-01 12:22:00,5.95,14849.0,United Kingdom
21257,2,2025-03-01 12:22:00,7.95,14849.0,United Kingdom
21121,24,2025-03-01 12:22:00,1.25,14849.0,United Kingdom
82552,12,2025-03-01 12:22:00,1.45,14849.0,United Kingdom
90200B,2,2025-03-01 12:23:00,4.25,17968.0,United Kingdom
90059B,2,2025-03-01 12:23:00,1.65,17968.0,United Kingdom
90185C,2,2025-03-01 12:23:00,4.25,17968.0,United Kingdom
90059E,3,2025-03-01 12:23:00,1.65,17968.0,United Kingdom
90059C,1,2025-03-01 12:23:00,1.65,17968.0,United Kingdom
90200C,1,2025-03-01 12:23:00,4.25,17968.0,United Kingdom
90200D,3,2025-03-01 12:23:00,4.25,17968.0,United Kingdom
90200A,1,2025-03-01 12:23:00,4.25,17968.0,United Kingdom
22386,1,2025-03-01 12:23:00,1.95,17968.0,United Kingdom
85099B,1,2025-03-01 12:23:00,1.95,17968.0,United Kingdom
84879,8,2025-03-01 12:23:00,1.69,17968.0,United Kingdom
22086,1,2025-03-01 12:23:00,2.95,17968.0,United Kingdom
22737,1,2025-03-01 12:23:00,1.65,17968.0,United Kingdom
21260,1,2025-03-01 12:23:00,3.25,17968.0,United Kingdom
22744,2,2025-03-01 12:23:00,2.95,17968.0,United Kingdom
21985,1,2025-03-01 12:23:00,0.29,17968.0,United Kingdom
21980,1,2025-03-01 12:23:00,0.29,17968.0,United Kingdom
22988,1,2025-03-01 12:23:00,1.25,17968.0,United Kingdom
22297,1,2025-03-01 12:23:00,1.25,17968.0,United Kingdom
22294,1,2025-03-01 12:23:00,1.25,17968.0,United Kingdom
